track_name,artists,track_id
I Want Your Love - 2018 Remaster,['CHIC'],7ooheiWgbyNtGOBTPbjNoq
Blues in the Night,['Chicago'],25rBqN7jfTsViSCyS1ygal
Ride Like the Wind,['Christopher Cross'],7gUMShP1l20tC0xf17Zplk
When Your Heart Is Weak,['Cock Robin'],3d6zRaJbLV2XvxY93Yow1l
The Promise You Made,['Cock Robin'],1bWrJnsvHCo8vsXWaatWIs
Close To Me,['The Cure'],4xiyq1iRdsxuU1BPUJ490Z
Lose Yourself to Dance (feat. Pharrell Williams),"['Daft Punk', 'Pharrell Williams']",5CMjjywI0eZMixPeqNd75R
China Girl - 2018 Remaster,['David Bowie'],5Ei9o2fHEnfHb84YrPuz4v
Little Lies - 2017 Remaster,['Fleetwood Mac'],4CoSCPlKNrWli7E5kFtbcl
Seven Wonders - 2017 Remaster,['Fleetwood Mac'],1VN2vWSkSmMKOhxr8lHzSx
Pick up the Pieces,['Phil Collins'],4UNOzs5RT2mfFyrbCdgS3Q
New Sensation,['INXS'],2xcrseImDFEf8Urommws03
Hypnotised - 2002 Digital Remaster,['Simple Minds'],1NNjH5hLdiwESwKiM0LISt
She's A River - 2002 Digital Remaster,['Simple Minds'],4WhrINlPGuSiZjJdHoMTHE
This Time - 2002 Digital Remaster,['Simple Minds'],4wLOmOECyDOYOAov0Kdcig
Let There Be Love - 2002 Digital Remaster,['Simple Minds'],1KKAzCSZ7tS4KWDqG6uxVA
Sharp Dressed Man - 2008 Remaster,['ZZ Top'],1UBQ5GK8JaQjm5VbkBZY66
Gimme All Your Lovin',['ZZ Top'],0OBwxFLu6Yj61s2OagYbgY
The Race,['Yello'],25FitAyupH9zHMouaoMpYF
Desire - Remastered 2005,['Yello'],5TvT53s1G2weg9Tu2Etf6j
Till Tomorrow,"['Yello', 'Till Brönner']",6ZM2gbb26eSdzFNXOfd1CF
Only You,['Yazoo'],15Mh8m2BGTUptR8yy7fNAS
Don't Go,['Yazoo'],5JOVSWohrjXW0BFTboh8XO
Jump - 2015 Remaster,['Van Halen'],7N3PAbqfTjSEU1edb2tY8j
With Or Without You,['U2'],6ADSaE87h8Y3lccZlBJdXH
I Still Haven't Found What I'm Looking For,['U2'],6wpGqhRvJGNNXwWlPmkMyO
Beautiful Day,['U2'],0gzqZ9d1jIKo9psEIthwXe
Through the Barricades - Remastered,['Spandau Ballet'],5ALQSecfsZLsWip5CZK9aN
Only When You Leave - 2010 Remaster,['Spandau Ballet'],4J9RF6DuQ1wX0EspW3staI
She Will Be Loved - Radio Mix,['Maroon 5'],4llK75pXNWZz6KAho2Gp16
The Sun,['Maroon 5'],16tn9LlieVLhbCmL2x2TRe
Payphone,"['Maroon 5', 'Wiz Khalifa']",1XGmzt0PVuFgQYYnV2It7A
Walking on Broken Glass,['Annie Lennox'],4CcSw8wQAHYf4XNckayPoc
OMG It's Happening,['DI-RECT'],3UDWgZznpvkwYx92b0hjJ8
How My Heart Was Won,['DI-RECT'],7aI0nca5m0wSGYcBdwRL8r
Hang On to Your Love - Remastered,['Sade'],54rn4mAECVoFxqUtrh3W9Z
Never as Good as the First Time - Remastered,['Sade'],0jPpuMWvsOwCfaG475qem8
Paradise - Remastered Version,['Sade'],0vhyCB8RvI8Ruvy324USy5
Santeria,['Sublime'],2hnMS47jN0etwvFPzYk11f
Livin' On A Prayer,['Bon Jovi'],37ZJ0p5Jm13JPevGcx4SkF
Sweet Child O' Mine,"[""Guns N' Roses""]",7snQQk1zcKl8gZ92AnueZW
What I Got,['Sublime'],3B4q6KbHbGV51HO3GznBFF
Kickstart My Heart,['Mötley Crüe'],7GonnnalI2s19OCQO1J7Tf
Welcome To The Jungle,"[""Guns N' Roses""]",0G21yYKMZoHa30cYVi1iA8
Chop Suey!,['System Of A Down'],2DlHlPMa4M17kufBvI2lEN
In the End,['Linkin Park'],60a0Rd6pjrkxjPbaKzXjfq
You Give Love A Bad Name,['Bon Jovi'],0rmGAIH9LNJewFw7nKzZnc
Paradise City,"[""Guns N' Roses""]",6eN1f9KNmiWEhpE2RhQqB5
Bohemian Rhapsody - Remastered 2011,['Queen'],7tFiyTwD0nx5a1eklYtX2J
Headstrong,['Trapt'],1AEYT6VxrxXPMoQUxsY0E4
All Summer Long,['Kid Rock'],5rX6C5QVvvZB7XckETNych
Numb,['Linkin Park'],2nLtzopw4rPReszdYBJU6h
Don't Stop Me Now - Remastered 2011,['Queen'],7hQJA50XrCWABAu5v6QZ4i
Pour Some Sugar On Me - Remastered 2017,['Def Leppard'],0PdM2a6oIjqepoEfcJo0RO
Thunder,['Imagine Dragons'],1zB4vmk8tFRmM9UULNzbLB
Black Hole Sun,['Soundgarden'],2EoOZnxNgtmZaD8uUmz2nD
Believer,['Imagine Dragons'],0pqnGHJpmpxLKifKRmU6WP
Rx (Medicate),['Theory of a Deadman'],2UZtI2HUyLRzqBjodvcUmY
Fake It,['Seether'],4eAwB5pnKFTmsgc3zWoYO0
Mr. Brightside,['The Killers'],7oK9VyNzrYvRFo7nQEYkWN
Home Sweet Home,['Mötley Crüe'],4zXvB4MoQD8onk0NCZbeHG
Toxicity,['System Of A Down'],0snQkGI5qnAmohLE7jTsTn
Hail to the King,['Avenged Sevenfold'],5anCkDvJ17aznvK5TED5uo
The Diary of Jane - Single Version,['Breaking Benjamin'],0faXHILILebCGnJBPU6KJJ
Killing In The Name,['Rage Against The Machine'],59WN2psjkt1tyaxjspN8fp
"Girls, Girls, Girls",['Mötley Crüe'],5xLyTbCFONUGUuG0LtUxjn
November Rain,"[""Guns N' Roses""]",3YRCqOhFifThpSRFJ1VWFM
Natural,['Imagine Dragons'],2FY7b99s15jUprqC0M5NCT
Monster,['Skillet'],2UREu1Y8CO4jXkbvqAtP7g
Bad Company,['Five Finger Death Punch'],6nULLS7CipGMSzgQDxDpd1
Africa,['TOTO'],2374M0fQpWi3dLnB54qaLX
Duality,['Slipknot'],61mWefnWQOLf90gepjOCb3
I Will Not Bow,['Breaking Benjamin'],2yXyz4NLTZx9CLdXfLTp5E
Wanted Dead Or Alive,['Bon Jovi'],0oerlffJSzhRVvtDfLcp3N
Bodies,['Drowning Pool'],7CpbhqKUedOIrcvc94p60Y
Knockin' On Heaven's Door,"[""Guns N' Roses""]",4JiEyzf0Md7KEFFGWDDdCr
Bad Liar,['Imagine Dragons'],2RSHsoi04658QL5xgQVov3
Dr. Feelgood,['Mötley Crüe'],5X0bLSho0KTiSQYCI0IOcl
Bulls On Parade,['Rage Against The Machine'],0tZ3mElWcr74OOhKEiNz1x
We're Not Gonna Take It,['Twisted Sister'],1hlveB9M6ijHZRbzZ2teyh
Crazy Bitch,['Buckcherry'],5XfQTbialQHn9PhDb0p85H
Down with the Sickness,['Disturbed'],40rvBMQizxkIqnjPdEWY1v
What I've Done,['Linkin Park'],18lR4BzEs7e3qzc0KVkTpU
B.Y.O.B.,['System Of A Down'],0EYOdF5FCkgOJJla8DI2Md
Porn Star Dancing,"['My Darkest Days', 'Zakk Wylde']",3Q8zopc4ABXhysDb1sgLVW
Wrong Side of Heaven,['Five Finger Death Punch'],6xgO2ICtpT8jDcYvVsCKIB
Here I Go Again - 2018 Remaster,['Whitesnake'],1qOU8KzFifXE9YrgjVwYvc
Shout At The Devil,['Mötley Crüe'],1hqrYSqvNc9x3BETX1cZhk
Every Rose Has Its Thorn - Remastered 2003,['Poison'],43GS3mtezoIFiuIZCLLiDY
Wrong Way,['Sublime'],2PdIo7ewQPuAsP99LVg9uy
It's My Life,['Bon Jovi'],0v1XpBHnsbkCn7iJ9Ucr1l
The Red,['Chevelle'],1gyee1JuFFiP476LQpRMYU
I Stand Alone,['Godsmack'],44NRdYQw7P0GWuiunRv3hr
Freak On a Leash,['Korn'],6W21LNLz9Sw7sUSNWMSHRu
Before I Forget,['Slipknot'],6wqJeItl3Vc3az4ZicSQAB
Whatever It Takes,['Imagine Dragons'],6Qn5zhYkTa37e91HC1D7lb
Addicted,['Saving Abel'],3pxCXv0NACYfYnLjFcQW5D
Man in the Box,['Alice In Chains'],6gZVQvQZOFpzIy3HblJ20F
Jekyll and Hyde,['Five Finger Death Punch'],7qjbpdk0IYijcSuSYWlXO6
Hotel California - 2013 Remaster,['Eagles'],40riOy7x9W7GXjyGp4pjAv
Under Pressure - Remastered 2011,"['Queen', 'David Bowie']",11IzgLRXV7Cgek3tEgGgjw
You're Going Down,['Sick Puppies'],5omWAB5iNMHvbAfBSzkdu8
"Rocket Man (I Think It's Going To Be A Long, Long Time)",['Elton John'],3gdewACMIVMEWVbyb8O9sY
Aerials,['System Of A Down'],4e9eGQYsOiBcftrWXwsVco
Picture (feat. Sheryl Crow),"['Kid Rock', 'Sheryl Crow']",69j0KoPJuwpnbGWrfn7Yll
It's Been Awhile,['Staind'],25CMmGsl22APKhfuj4Tp7j
Bad Girlfriend,['Theory of a Deadman'],5m7on0zpnmeAXy72ANrmfU
Seven Nation Army,['The White Stripes'],7i6r9KotUPQg3ozKKgEPIN
The Devil in I,['Slipknot'],5hheGdf1cb4rK0FNiedCfK
Hero,['Skillet'],4CbKVDZkYKdv69I4bCaKUq
Walk,['Pantera'],7fcfNW0XxTWlwVlftzfDOR
Feel Invincible,['Skillet'],0i8JFpqe9cKwnrcvoNgl1L
Stressed Out,['Twenty One Pilots'],3CRDbSIZ4r5MsZ0YwxuEkn
Paralyzer,['Finger Eleven'],28IEbk5a7twNTbUEvWslUb
Cum on Feel the Noize,['Quiet Riot'],6FBmHx1FuaSnTnnnaThgbF
Tiny Dancer,['Elton John'],2TVxnKdb3tqe1nhQWwwZCO
Dreams - 2004 Remaster,['Fleetwood Mac'],0ofHAoxe9vBkTCp2UQIavz
Second Chance,['Shinedown'],0CwYG1UnRmOx8Q1EzElCIL
Nightmare,['Avenged Sevenfold'],4UEo1b0wWrtHMC8bVqPiH8
Back In Black,['AC/DC'],08mG3Y1vljYA6bvDt4Wqkj
Highway to Hell,['AC/DC'],2zYzyRzz6pRmhPzyfMEC8s
Cold,['Crossfade'],6ZxrUCaynLgKSUudACOTwj
Remedy,['Seether'],5ynxx6zC4dgzsMHLYQ04Dc
Stricken,['Disturbed'],6RJdYpFQwLyNfDc5FbjkgV
Somebody To Love - Remastered 2011,['Queen'],6cFZ4PLC19taNlpl9pbGMf
Like a Stone,['Audioslave'],3YuaBvuZqcwN3CEAyyoaei
Should I Stay or Should I Go - Remastered,['The Clash'],39shmbIHICJ2Wxnk1fPSdz
All Out Life,['Slipknot'],6vAQtUlYrzolE6SS9QCTs5
Fortunate Son,['Creedence Clearwater Revival'],4BP3uh0hFLFRb5cjsgLqDh
One Step Closer,['Linkin Park'],3K4HG9evC7dg3N0R9cYqk4
11 Minutes (with Halsey feat. Travis Barker),"['YUNGBLUD', 'Halsey', 'Travis Barker']",4mGdjNMo0RonTlOEb7cYg4
Bleed It Out,['Linkin Park'],0UFDKFqW2oGspYeYqo9wjA
The Less I Know The Better,['Tame Impala'],6K4t31amVTZDgR3sKmwUJJ
We Will Rock You - Remastered 2011,['Queen'],54flyrjcdnQdco7300avMJ
Demons,['Imagine Dragons'],3LlAyCYU26dvFZBDUIMb7a
Gone Away,['Five Finger Death Punch'],6UBJyFbJZChFw57h5LkS3U
Thunderstruck,['AC/DC'],57bgtoPSgt236HzfBOd8kj
Heathens,['Twenty One Pilots'],6i0V12jOa3mr6uu4WYhUBr
45,['Shinedown'],420JGkyLfLUZcgBHKiIK9v
Wasteland,['10 Years'],3pO37BXsjMC2wApALxGbuB
Psychosocial,['Slipknot'],2MvIMgtWyK88OiPi0J8Dg3
DEVIL,['Shinedown'],2hEYslbdYWFSIA6JboUvnR
Here Comes The Sun - Remastered 2009,['The Beatles'],6dGnYIeXmHdcikdzNNDMm2
Sound of Madness,['Shinedown'],0W9Xvd4Qx1aZPxEi94vgRY
Landslide,['Fleetwood Mac'],5ihS6UUlyQAfmp48eSkxuQ
The Chain - 2004 Remaster,['Fleetwood Mac'],5e9TFTbltYBg2xThimr0rU
No One Knows,['Queens of the Stone Age'],6NvRxjfYkkT2SpirAlmsjH
Cut the Cord,['Shinedown'],4LFBVDJV0xpayUvquQVzhS
Rooster (2022 Remaster),['Alice In Chains'],0wvIGFIgbyz4JNwQhZgTv2
I Believe in a Thing Called Love,['The Darkness'],756CJtQRFSxEx9jV4P9hpA
Youth of the Nation,['P.O.D.'],0UrWr7Jnu1heq1o99ZwUd0
She's Kerosene,['The Interrupters'],60FJeNTK5edr72G2xtCWuP
Howlin' for You,['The Black Keys'],0grFc6klR3hxoHLcgCYsF4
Radioactive,['Imagine Dragons'],4G8gkOterJn0Ywt6uhqbhp
Indestructible,['Disturbed'],42ZVk59gT4tMlrZmd8Ijxf
Lo/Hi,['The Black Keys'],6XRgC4KAp4upKu0v7H4tQo
Would? (2022 Remaster),['Alice In Chains'],5sFDReWLrZHLFZFjHsjUTS
broken,['lovelytheband'],6XcfKZvJio9Z0fQy11GnNX
Crawling,['Linkin Park'],57BrRMwf9LrcmuOsyGilwr
More Than a Feeling,['Boston'],1QEEqeFIZktqIpPI4jSVSF
Break Stuff,['Limp Bizkit'],5cZqsjVs6MevCnAkasbEOX
Dragula,['Rob Zombie'],6Nm8h73ycDG2saCnZV8poF
State of My Head,['Shinedown'],1fnULsZuORnAgCFFbM8nTZ
The Joker,['Steve Miller Band'],1bp2IO61zbQrbWNmKKxg3f
Smoke Two Joints,['Sublime'],0Jur3mZsQba3vqSpcmsOPm
Live Wire,['Mötley Crüe'],06EC9TibZK2mACTZ2usK1h
Angel,['Theory of a Deadman'],2qJkesdHu9sMMVFgkRkqhQ
The Final Countdown,['Europe'],3MrRksHupTVEQ7YbA0FsZK
Take Me Out,['Franz Ferdinand'],6ooluO7DiEhI1zmK94nRCM
18 and Life,['Skid Row'],0qgrrDnUUhyxpxbBznUnzg
Uptown Girl,['Billy Joel'],5zA8vzDGqPl2AzZkEYQGKh
Deutschland,['Rammstein'],1T8IRUJBga0JXioJZvxjBR
Don't Stop Believin',['Journey'],4bHsxqR3GMrXTxEPLuK5ue
Falling Away from Me,['Korn'],2F6FfZ4w8z3eJpSxPotVO5
Immigrant Song - Remaster,['Led Zeppelin'],78lgmZwycJ3nzsdgmPPGNx
Hysteria,['Def Leppard'],2PFIZFcGry0po3ZfRZkzKc
Nothin' But A Good Time - Remastered 2006,['Poison'],2V8KvnD5LVeeDChMWEkSzC
Papercut,['Linkin Park'],1Vej0qeQ3ioKwpI6FUbRv1
So Far Away,['Staind'],6FOpPA0a80RuBqqgDozvja
Wild Side,['Mötley Crüe'],41wWrTueWew7qUU0Ru87Mp
Cherry Pie,['Warrant'],7LygtNjQ65PSdzVjUnHXQb
Sham Pain,['Five Finger Death Punch'],2jWBH2mvHuisHxhpDbHSXP
Stranglehold,['Ted Nugent'],2f0P7iELCvAlV8j6Z3rGDE
GET UP,['Shinedown'],1OKQIvaO7yn7R2BpdUFG7D
Click Click Boom,['Saliva'],2CGDxXXYbkPOyRXHzQbqkT
Broken,"['Seether', 'Amy Lee']",507bYMYfbm6sUS9iEAaeSd
Through Glass,['Stone Sour'],5NeIONQWJ25uPylJBJiO4c
Take It Easy - 2013 Remaster,['Eagles'],4yugZvBYaoREkJKtbG08Qr
Rollin' (Air Raid Vehicle),['Limp Bizkit'],3IV4swNduIRunHREK80owz
Have You Ever Seen The Rain,['Creedence Clearwater Revival'],5DnT9a5IM3eMjKgXTWVJvi
Cowboys from Hell,['Pantera'],2SgbR6ttzoNlCRGQOKjrop
Bat Country,['Avenged Sevenfold'],3sHH7lklbfpcraDDvYnjo7
Happy?,['Mudvayne'],0INUE1K7cEiE8VH63Rv5RJ
Spoonman,['Soundgarden'],1jMaB19DiVR8OihLSuYFOt
Dream On,['Aerosmith'],5MxNLUsfh7uzROypsoO5qe
Lonely Day,['System Of A Down'],1VNWaY3uNfoeWqb5U8x2QX
Butterfly,['Crazy Town'],4BggEwLhGfrbrl7JBhC8EC
Angels Fall,['Breaking Benjamin'],2D9BrlpeyjXF0vli2dYQ5V
BURN IT DOWN,['Linkin Park'],7oVEtyuv9NBmnytsCIsY5I
Smells Like Teen Spirit,['Nirvana'],5ghIJDpPoe3CfHMGu71E6T
Do I Wanna Know?,['Arctic Monkeys'],5FVd6KXrgO9B3JPmC8OPst
Under the Bridge,['Red Hot Chili Peppers'],3d9DChrdc6BOeFsbrZ3Is0
Guerrilla Radio,['Rage Against The Machine'],1wsRitfRRtWyEapl0q22o8
Blue on Black,['Five Finger Death Punch'],3zitROnY6trnTMyznT81yT
Blue on Black,"['Five Finger Death Punch', 'Kenny Wayne Shepherd', 'Brantley Gilbert', 'Brian May']",7nioCrPVTkYopUB1rTvtK1
Cryin' Like A Bitch!!,['Godsmack'],4a9i7rCLfPjbS1sNamZeQN
Show Me How to Live,['Audioslave'],1Qdnvn4XlmZANCVy3XjrQo
I Wanna Rock,['Twisted Sister'],70Z9t1qhytWtG4cCmmi7mU
Killer Queen - Remastered 2011,['Queen'],7GqWnsKhMtEW0nzki5o0d8
(Don't Fear) The Reaper,['Blue Öyster Cult'],5QTxFnGygVM4jFQiBovmRo
Wash It All Away,['Five Finger Death Punch'],6AKWOVOJ81OQfsgxZbJ6QN
My Curse,['Killswitch Engage'],6zKF4293k44ItKWJJgrhXv
Shepherd of Fire,['Avenged Sevenfold'],1fQaoh3imrMunWVZh5kf90
Doin' Time,['Sublime'],4mAqG6KNWZQiekSthr2QtL
Bottom of a Bottle,['Smile Empty Soul'],1XZrMIHtCVJPqK29Mzm44G
Change (In the House of Flies),['Deftones'],51c94ac31swyDQj9B3Lzs3
When Legends Rise,['Godsmack'],1Si7crvw1M6Kgz9XiAtMiJ
I Remember You,['Skid Row'],4ZpXHlV2vQVfPXUvbDSZ92
"Take Me Home, Country Roads - Rerecorded",['John Denver'],2xYlyywNgefLCRDG8hlxZq
Awake and Alive,['Skillet'],0nkzd3yNniB767zSDDdLZ3
Bawitdaba,['Kid Rock'],0f37VQs969vZUL4gVfHRV9
Looks That Kill,['Mötley Crüe'],5uRN4EmPA7BWs5f4xsIl0Z
Rainbow in the Dark,['Dio'],2PpNgmrS9mAyrkRAwn6YPq
Got the Life,['Korn'],6nJPHXRpKYv2yqtalEjKy5
Go Your Own Way - 2004 Remaster,['Fleetwood Mac'],4xh7W7tlNMIczFhupCPniY
Runaway,['Bon Jovi'],0X1sqQ652p1sceKM2nJlIJ
Holy Diver,['Dio'],57fqmDaokbxZ3TaB0jp39q
Blood,['Breaking Benjamin'],7gQ7DfSSc3b8e4cHtFnDxu
Courtesy Call,['Thousand Foot Krutch'],4iWYPj04kHXcZK0st5yzZf
Mudshovel,['Staind'],6264zKFgXM13JuRBX4MMyD
Detroit Rock City,['KISS'],2jz6rWGqVCYsymwxGoaON4
Cowboy,['Kid Rock'],19LT4ZUEeoUdimKE04WJJg
Outside,['Staind'],50Re2bLgXqG9qN7v2QHNTm
Red Cold River,['Breaking Benjamin'],6ZfPmIbwzz6fopTNwAJTPs
Heavy (feat. Kiiara),"['Linkin Park', 'Kiiara']",104buTcnP2AsxqB7U1FIZ4
You Shook Me All Night Long,['AC/DC'],2SiXAy7TuUkycRVbbWDEpo
A Warrior's Call,['Volbeat'],0hTiTU0yqthnByyZDD3bcc
Stairway to Heaven - Remaster,['Led Zeppelin'],5CQ30WqJwcep0pYcV4AMNc
Awake,['Godsmack'],6xXlurslWqFuyqTCBlErzX
The Devil's Bleeding Crown,['Volbeat'],79M3Eq1q61lkeQJ1OCVEdZ
Send the Pain Below,['Chevelle'],6dRAAG4sB71NAtVCHJep7s
Crazy Train,['Ozzy Osbourne'],2b9lp5A6CqSzwOrBfAFhof
Still Counting,['Volbeat'],1znGxpojJSjxZZEWA5zWva
Bulletproof,['Godsmack'],4VRRbrw7ai2mztUrXrAvfd
Sweet Dreams (Are Made Of This),['Marilyn Manson'],3D0bXrSv7O73vOaGOG8J9c
Bad Medicine,['Bon Jovi'],72hcFp4tYkd3dbNA9dZ3Pv
Bennie And The Jets - Remastered 2014,['Elton John'],0dBatXn1vVUl0jLgXRClwD
We Are The Champions - Remastered 2011,['Queen'],7ccI9cStQbQdystvc6TvxD
40oz. To Freedom,['Sublime'],0vtJ9Dq53hfXE3KyP1yPni
The Resistance,['Skillet'],5O9Dz0h08LuBi0aVvDcylh
Sex on Fire,['Kings of Leon'],0ntQJM78wzOLVeCUAW7Y45
Wish You Were Here,['Pink Floyd'],6mFkJmJqdDVQ1REhVfGgd1
Radio Ga Ga - Remastered 2011,['Queen'],1HmzAZUvhQLhLo2z3ocpZI
Snuff,['Slipknot'],3RptaQ5Xb8WvtpItZ2f9Hi
Blood // Water,['grandson'],7clyJIrLkEbXUDwj1tC9zz
Round and Round,['Ratt'],5B6Z7NwVqA7W3UFiqBdEJC
All Along the Watchtower,['Jimi Hendrix'],2aoo2jlRnM3A0NyLQqMN2f
Jump - 2015 Remaster,['Van Halen'],7N3PAbqfTjSEU1edb2tY8j
I Miss the Misery,['Halestorm'],3gmEzilP9BzF45wIMvA16l
The Beautiful People,['Marilyn Manson'],2aIB1CdRRG7YLBu9hNw9nR
Don't Cry (Original),"[""Guns N' Roses""]",2N2yrmodOnVF10mKvItC9P
Poison,['Alice Cooper'],5XcZRgJv3zMhTqCyESjQrF
Come As You Are,['Nirvana'],4P5KoWXOxwuobLmHXLMobV
Bother,['Stone Sour'],0AfIsqZ4gTUg9CwwW2jLeK
Wait and Bleed,['Slipknot'],2gscB6kDOmrv1P6qs2KXE3
Lonely Boy,['The Black Keys'],5G1sTBGbZT5o4PNRc75RKI
I'm Shipping Up To Boston,['Dropkick Murphys'],7rSERmjAT38lC5QhJ8hnQc
Borderline,['Tame Impala'],3O8X1DE9btbzy4UH9cSX9a
Hypnotize,['System Of A Down'],6oO7WMjD6kEvCITLbVj0mu
Testify,['Rage Against The Machine'],7lmeHLHBe4nmXzuXc0HDjk
My Sweet Lord - Remastered 2014,['George Harrison'],0qdQUeKVyevrbKhAo0ibxS
House of the Rising Sun,['Five Finger Death Punch'],3cZr1Z832aXANu6a9fifkx
Photograph,['Def Leppard'],18URo35acNKRTHfEdjTcGn
Bitch Came Back,['Theory of a Deadman'],6kp8F9FpHXzjga2MeRDSG8
Fell On Black Days,['Soundgarden'],1wlKw9NAWVWpx7OIAyg9EA
Sweet Emotion,['Aerosmith'],24NwBd5vZ2CK8VOQVnqdxr
Die MF Die,['Dope'],5bU4KX47KqtDKKaLM4QCzh
Wonderwall - Remastered,['Oasis'],5wj4E6IsrVtn8IBJQOd0Cl
Breath,['Breaking Benjamin'],4JXfNOePhdgMOI7KZ1L25U
Sugar,['System Of A Down'],31RTFPrB7wmYBhlkM2ILXG
Du hast,['Rammstein'],6uEvFCaOqXyEidoO8BZbyh
Possum Kingdom,['Toadies'],56SkdBKyR2zOkjk6wVFI9s
Sleep Now In the Fire,['Rage Against The Machine'],1MQTmpYOZ6fcMQc56Hdo7T
Breezeblocks,['alt-J'],3n69hLUdIsSa1WlRmjMZlW
Car Radio,['Twenty One Pilots'],5cbpoIu3YjoOwbBDGUEp3P
Creep,['Radiohead'],6b2oQwSGFkzsMtQruIWm2p
Nutshell,['Alice In Chains'],2JuasWPUodaUxf5nwNpciQ
Bad Moon Rising,['Creedence Clearwater Revival'],20OFwXhEXf12DzwXmaV7fj
Baba O'Riley,['The Who'],3qiyyUfYe7CRYLucrPmulD
Use Somebody,['Kings of Leon'],5VGlqQANWDKJFl0MBG3sg2
Metal Health (Bang Your Head),['Quiet Riot'],28clONjZmul6FjfO6tZQDE
MONSTERS,['Shinedown'],1qAuIPMALdFtGv2Ymjy5l0
T.N.T.,['AC/DC'],7LRMbd3LEoV5wZJvXT1Lwb
Don't Go Breaking My Heart,"['Elton John', 'Kiki Dee']",5pKJtX4wBeby9qIfFhyOJj
Welcome to the Family,['Avenged Sevenfold'],0jqblvsI9LBY4irmLVqqEO
GET UP - Piano Version,['Shinedown'],6QPZWUwt1eKKwhEVyVj6mQ
Patience,['Tame Impala'],2drEUEg0TYQR6dDEHkpuPE
Enter Sandman,['Metallica'],5BIMPccDwShpXq784RJlJp
Escape (The Pina Colada Song),['Rupert Holmes'],5IMtdHjJ1OtkxbGe4zfUxQ
My Way,['Limp Bizkit'],2gSVKxPDww9Eep5rdvtdem
Absolute Zero,['Stone Sour'],14EORgkbXqIx5K4Haucmnb
Garden Grove,['Sublime'],5tFpkuwgFZQm3jv4PTX4VB
The Boys Are Back In Town,['Thin Lizzy'],43DeSV93pJPT4lCZaWZ6b1
Judith,['A Perfect Circle'],5KDNFlHAdDJ84fhK27c35X
Faint,['Linkin Park'],4Yf5bqU3NK4kNOypcrLYwU
Come Together - Remastered 2009,['The Beatles'],2EqlS6tkEnglzr7tkKAAYD
Comfortably Numb,['Pink Floyd'],5HNCy40Ni5BZJFw1TKzRsC
Afterlife,['Avenged Sevenfold'],7zAt4tdL44D3VuzsvM0N8n
The Dirt (Est. 1981) [feat. Machine Gun Kelly],"['Mötley Crüe', 'Machine Gun Kelly']",1zfFle2YCXuUFXlAAZ4QOS
Is This Love - 2018 Remaster,['Whitesnake'],0IhUdJRoolbYeEMPL59XPm
House Of The Rising Sun,['The Animals'],7BY005dacJkbO6EPiOh2wb
Panama - 2015 Remaster,['Van Halen'],05RgAMGypEvqhNs5hPCbMS
Can't Stop,['Red Hot Chili Peppers'],3ZOEytgrvLwQaqXreDs2Jx
Live And Let Die,"[""Guns N' Roses""]",0rFWuqFgHAfuzE8uSB9TWR
Enemies,['Shinedown'],1SDl9wY1MqbpJQW0yKEWxL
Be Legendary,['Pop Evil'],2mVFo8BJ6ZPh82QAOpCUbT
Rock Of Ages,['Def Leppard'],2AmEv442DGwSxMGZ9XEvBA
"Another Brick in the Wall, Pt. 2",['Pink Floyd'],4gMgiXfqyzZLMhsksGmbQV
Californication,['Red Hot Chili Peppers'],48UPSzbZjgc449aqz8bxox
Two Weeks,['All That Remains'],0XT70Wk9pP8JZkmJhfntuL
White Rabbit,['Egypt Central'],6xwak2gJxMwbLBEJVier7X
Call Me,['Shinedown'],2nBWxgSZ79w9l6t2rUg6pl
Everywhere - 2017 Remaster,['Fleetwood Mac'],254bXAqt3zP6P50BdQvEsq
Love-Hate-Sex-Pain,['Godsmack'],36QG29bbGuJkxNgzY6o9Mu
Ashes of Eden,['Breaking Benjamin'],7HjNOz8Y7H7uSySXuHNg1Y
Same Ol' Situation (S.O.S.),['Mötley Crüe'],0FqMZmwe9qJ3nR5FuYpyoY
When You Were Young,['The Killers'],70wYA8oYHoMzhRRkARoMhU
Let It Be - Remastered 2009,['The Beatles'],7iN1s7xHE4ifF5povM6A48
"Steady, As She Goes",['The Raconteurs'],19iqWNzp5LwEdvntpEK8MP
Failure,['Breaking Benjamin'],4wh0E9OwMCxcaIKTg0Mts9
Outshined - Remastered,['Soundgarden'],4VwPsMcRt1HPVKIdcwY9Uj
Are You Ready,['Disturbed'],4zvqMZ6g4wKZaPpOQvoBpP
Hey Jude - Remastered 2015,['The Beatles'],0aym2LBJBk9DAYuHHutrIl
Sorry,['Buckcherry'],0EbnUc05YEKhZRKgbrZWpq
Lift Me Up,"['Five Finger Death Punch', 'Rob Halford']",1L82mjibDdF0YAv9FWp00s
Twisted Transistor,['Korn'],77VW8u6inET54YAKN1RSnd
Living Dead Girl,['Rob Zombie'],10V8XpuyMoEcSMfM79WDET
Somebody Told Me,['The Killers'],7HGTkn2aX7MNdKs7nV2xBt
Gold on the Ceiling,['The Black Keys'],5lN1EH25gdiqT1SFALMAq1
All Around Me,['Flyleaf'],1zN6ynJG4PdR61YWv4PQ3Y
Under and Over It,['Five Finger Death Punch'],4QksBPOns9inxD6gaAo4Zc
Epic,['Faith No More'],4ReyTz0y3TGkX48wO3Llot
